Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Dolcetto Nirane,,,Ascheri,Piemonte,,10,Dolcetto 100%,Risotto ai porcini,,,86,nd,nd,,,,,14,22,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nebbiolo San Giacomo,,,Ascheri,Piemonte,,14,Nebbiolo 100%,Risotto alla milanese con ossobuco,,,86,nd,nd,,,,,14,20,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,L’Astemia Pentita,Piemonte,,32,Nebbiolo 100%,Costata di cavallo con patate al rosmarino,,,89,nd,nd,,,,,,9,,Legno 36 mesi,,"Rosso carminio con intarsi granato. Decise fragranze di frutta matura, mora, prugna e viola, lasciano spazio delicate nuance di liquirizia, radice di genziana, chiodi di garofano e menta. In bocca il sorso è ricco. L’ingresso, caldo e tannico, cede il passo una persistenza aromatica dai ricordi floreali.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Riesling,,,L’Astemia Pentita,Piemonte,,20,Riesling 100%,Gamberoni al curry,,,86,nd,nd,,,,,,8,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,L’Astemia Pentita,Piemonte,,18,Barbera 100%,Carré di maiale affumicato,,,82,nd,nd,,,,,,8,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nascetta,,,L’Astemia Pentita,Piemonte,,20,Nascetta 100%,Seppie in umido con piselli,,,82,nd,nd,,,,,,8,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,Verbian,,,L’Autin,Piemonte,,13,Bian ver 100%,Branzino al forno con erbe aromatiche,,,89,nd,nd,,,,,13,3,,,,"Classico giallo paglierino con riflessi più verdolini. Sinonimo di un vino giovane ed esuberante, che al naso ci dona scie vegetali, balsamiche e minerali, dove prevalgono ortica, mix di erbe alpine e finale ferroso e carnaceo. Il sorso è caratterizzato da notevole tensione gustativa dove prevale la notevole acidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,Passi Di Gio,,,L’Autin,Piemonte,,35,Malvasia moscata 100%,Pandolce genovese,,,86,nd,nd,,,,,13,1,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,El Bertu,,,L’Autin,Piemonte,,16,Timorasso 100%,Risotto alla pescatora,,,86,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,Pellengo,,,L’Autin,Piemonte,,12,Riesling renano 100%,000 Linguine allo scoglio,,,86,nd,nd,,,,,13,3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2013,,Barolo Bricco Voghera Riserva,,,Azelia,Piemonte,,190,Nebbiolo 100%,Guanciale di vitello alle erbe aromatiche,,,91,nd,nd,,,,,,3,,Legno 60 mesi,,"Amazing! Una Riserva del 2013 in grandissima forma: complessa, tosta, vigorosa. Il naso è voluminoso, mentolato e olivastro, denso di liquirizia, sukai, radici, more, frutta macerata, terra bagnata. La bocca è succosa, importante, dolce nello sviluppo. Un vinone. Al meglio dal 2026.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cerretta,,,Azelia,Piemonte,,105,Nebbiolo 100%,Piccione ai porcini e tartufo nero,,,91,nd,nd,,,,,,3,,Legno 36 mesi,,"Erbe, paglia, radici, scorza d’arancia, poi pesca e frutta zuccherata, ciliegia e ribes. Tanto vigore ed espressione, bocca tersa e gustosa, giovane e finemente tannica. Una perla. Dal 2035.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo San Rocco,,,Azelia,Piemonte,,90,Nebbiolo 100%,Fiore sardo,,,91,nd,nd,,,,,,6,,Legno 24 mesi,,"Naso fresco ed espressivo, frutta rossa di ribes e ciliegia, amarena e fragole, ma anche fiori, rose, foglie secche e noce moscata. Al gusto è pieno e durevole, sapido e molto lungo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Margheria,,,Azelia,Piemonte,,90,Nebbiolo 100%,Spezzatino di manzo,,,89,nd,nd,,,,,,6,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Azelia,Piemonte,,38,Nebbiolo 100%,Tagliata al pepe verde,,,86,nd,nd,,,,,,23,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bricco Fiasco,,,Azelia,Piemonte,,90,Nebbiolo 100%,Grana Padano Riserva,,,86,nd,nd,,,,,,5,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Alta Langa Pas Dosé Cuvée Aurora Blanc De Noirs,,,Banfi Piemonte,Piemonte,,24,Pinot nero 100%,Aragosta in bellavista,,,89,nd,nd,,,,,14,,,,,"Paglierino brillante, perlage rapido e fine. Delicate suggestioni olfattive di fiori di prati alpini, poi pompelmo, lime, mela renetta, ananas, salvia, timo, erba sfalciata e fragranti frollini al limone. Bocca accarezzata da minuscole bollicine e avvolgente cremosità; il finale fresco-sapido invita al riassaggio.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Alta Langa Extra Brut Rosé Cuvée Aurora,,,Banfi Piemonte,Piemonte,,24,Pinot nero 100%,Risotto agli asparagi con gamberi croccanti,,,86,nd,nd,,,,,14,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Alta Langa Extra Brut Cuvée Aurora,,,Banfi Piemonte,Piemonte,,22,Pinot nero 70% – Chardonnay 30%,Seppie in umido con piselli,,,86,nd,nd,,,,,14,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Piemonte Albarossa La Lus,,,Banfi Piemonte,Piemonte,,17,Albarossa 100%,Bracioline di maiale al calvados,,,86,nd,nd,,,,,14,,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,Asti Rosa Regale,,,Banfi Piemonte,Piemonte,,7,Moscato bianco 100%,Torta Margherita al profumo d’arancia,,,86,nd,nd,,,,,14,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Principessa Gavia,,,Banfi Piemonte,Piemonte,,10,Cortese 100%,Spaghetti con vongole veraci,,,86,nd,nd,,,,,14,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barolo Bussia Riserva,,,Barale,Piemonte,,70,Nebbiolo 100%,Filetto di capriolo ai mirtilli,,,91,nd,nd,,,,,14,2,,Legno 36 mesi e,,"damigiana 24 mesi Grande annata, grande vino. Naso generoso dal tono maturo di frutti scuri, confetture, susina, pellame e tamarindo. Poi evolve superbo, profondo e nitido, magico nell’evoluzione. La bocca è tosta, grassa e prestante, sempre calibrata e avvolgente. Un vino che appaga.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Barale,Piemonte,,60,Nebbiolo 100%,Che bocca! Maiale in agrodolce,,,91,nd,nd,,,,,14,2,,Legno 36 mesi,,"Profilo olfattivo dolce e complesso di frutta matura, menta, sukai, mora e confetture, liquirizia e cioccolatino. Al gusto risponde con superba proporzione e morbidezza, equilibrio e tanta lunghezza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Monrobiolo Di Bussia,,,Barale,Piemonte,,70,Nebbiolo 100%,Beccacce allo spiedo,,,89,nd,nd,,,,,14,1,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Serraboella,,,Barale,Piemonte,,40,Nebbiolo 100%,Scaloppa di vitello con asparagi trifolati,,,89,nd,nd,,,,,14,5,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Castellero,,,Barale,Piemonte,,60,Nebbiolo 100%,Guanciale di manzo in umido con polenta,,,86,nd,nd,,,,,14,4,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nebbiolo,,,Barale,Piemonte,,20,Nebbiolo 100%,Risotto al tartufo nero,,,86,nd,nd,,,,,14,12,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Boca,,,Sergio Barbaglia,Piemonte,,40,Nebbiolo 80% – Vespolina 20%,Stinco di maiale al forno in pancetta affumicata,,,89,nd,nd,,,,,13,5,,Legno 24 mesi,,"Granato. Esordio caratterizzato da linee balsamiche e speziate, confettura di rabarbaro, china e arancia amara che segnano la progressione olfattiva articolata su sensazioni mature. Anche al sorso il vino rivela un ottimo equilibrio, sorretto da una piacevole persistenza sapida.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Vespolina Ledi,,,Sergio Barbaglia,Piemonte,,15,Vespolina 100%,Insalata nizzarda,,,86,nd,nd,,,,,13,3,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Novaresi Bianco Lucino,,,Sergio Barbaglia,Piemonte,,15,Erbaluce 100%,Torta salata ai broccoli,,,86,nd,nd,,,,,13,8,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Batasiolo,Piemonte,,42,Nebbiolo 100%,Pluma di maialino Bellota con cipolle caramellate,,,86,nd,nd,,,,,14,200,,Acciaio 6 mesi e,,"Legno 30 mesi Manto carminio tenue con riverberi granato. Si apre lentamente su toni di confettura di ribes, rosa, viola, liquirizia, menta, foglie autunnali, china, rabarbaro, cuoio e tabacco. In bocca è coerente, giustamente tannico e di ottima sapidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Chardonnay Vigneto Morino,,,Batasiolo,Piemonte,,25,Chardonnay 100%,San Pietro alla siciliana con dadolata di patate,,,86,nd,nd,,,,,14,20,,Legno 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco,,,Batasiolo,Piemonte,,40,Nebbiolo 100%,Legno 18 mesi Carré di maiale con patate al forno,,,86,nd,nd,,,,,14,60,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dolcetto D’Alba Bricco Di Vergne,,,Batasiolo,Piemonte,,15,Dolcetto 100%,Pappardelle con funghi porcini,,,82,nd,nd,,,,,14,24,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Bosc D’La Rei,,,Batasiolo,Piemonte,,15,Moscato bianco 100%,Fagottino di mele,,,82,nd,nd,,,,,14,400,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Sovrana,,,Batasiolo,Piemonte,,19,Barbera 100%,Legno 15 mesi Abbacchio al forno con verdure grigliate,,,82,nd,nd,,,,,14,110,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Baudana,,,Luigi Baudana,Piemonte,,80,Nebbiolo 100%,Tartare di manzo,,,91,nd,nd,,,,,14,3,,Legno 30 mesi,,"Granato luminoso con lampo rubino. Olfatto improntato sui fiori rosa e glicine, seguono piccoli frutti dominati dalla mora matura. La sfumatura speziata e balsamica anticipa un sorso di grande freschezza e perfetto tannino. Succosa l’estensione, di grande bellezza il finale, lodevole la proporzione.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cerretta,,,Luigi Baudana,Piemonte,,80,Nebbiolo 100%,Ossobuco alla milanese,,,91,nd,nd,,,,,14,3,,Legno 30 mesi,,"Un virtuoso Cerretta, dal delicato colore granato di estrema luminosità, profumi distesi e delicati, sentori di rosa essiccata, violetta e liquirizia dolce. Segue la proposta fruttata di pesca e ciliegia. In bocca è slanciato, snello e dinamico con tannini delicati, lunga dissolvenza sulle spezie dolci e balsamiche.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Bianco Dragon,,,Luigi Baudana,Piemonte,,13,Chardonnay 56% – Nascetta 18% – Sauvignon 18% – Riesling 8%,Rombo al forno ai sapori mediterranei,,,86,nd,nd,,,,,14,20,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Nizza Pianoalto,,,Bava,Piemonte,,20,Barbera 100%,Costata di cavallo con patate al rosmarino,,,86,nd,nd,,,,,14,18,,Legno 18 mesi,,"Carminio di luminosità intensa. Complesso bouquet di prugne essiccate, ciliegie in alcol, crème de cassis, e ancora pepe, bastoncino di liquirizia e generose trame di nocciole tostate e caffè macinato. Lo slancio in bocca è vivo, risultato di una verde freschezza, tannini precisi e moderato tenore alcolico.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Scarrone,,,Bava,Piemonte,,45,Nebbiolo 100%,Tajarin al tartufo bianco d’Alba,,,86,nd,nd,,,,,14,7,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Libera,,,Bava,Piemonte,,11,Barbera 100%,Bra d’alpeggio,,,86,nd,nd,,,,,14,50,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Piemonte Chardonnay Thou Bianc,,,Bava,Piemonte,,11,Chardonnay 100%,Polpettine di alici con crema di piselli,,,82,nd,nd,,,,,14,30,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Monvigliero Riserva,,,Bel Colle,Piemonte,,80,Nebbiolo 100%,Brasato di manzo al vino rosso,,,91,nd,nd,,,,,15,0,,Acciaio e Legno 36 mesi,,"Granato fitto. Fresche note fruttate, bacche rosse dall’invitante dolcezza, susine in gelatina, quindi aghi di pino, balsamici effluvi estivi e spunti caramellati, quasi di croccante. Sorso di sostanza, dal respiro terroso, con austeri tannini, integrati perfettamente in un finale succoso, ancora fruttato.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Pajorè,,,Bel Colle,Piemonte,,38,Nebbiolo 100%,Legno 23 mesi Risotto con salsiccia e Taleggio,,,89,nd,nd,,,,,15,7,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Gallina,,,Bel Colle,Piemonte,,43,Nebbiolo 100%,Legno 18 mesi Straccetti di cavallo,,,86,nd,nd,,,,,15,1,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Monvigliero,,,Bel Colle,Piemonte,,48,Nebbiolo 100%,Legno 24 mesi Civet di capriolo ai funghi,,,86,nd,nd,,,,,15,10,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Verduno Pelaverga,,,Bel Colle,Piemonte,,15,Pelaverga piccolo 100%,Prosciutto d’oca affumicato,,,86,nd,nd,,,,,15,25,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nascetta,,,Bel Colle,Piemonte,,11,Nascetta 100%,Toma di Murazzano,,,86,nd,nd,,,,,15,10,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barolo Mosconi,,,Bera,Piemonte,,50,Nebbiolo 100%,Filetto di vitello alla Rossini,,,89,nd,nd,,,,,14,2,,,,"Granato fine ed esemplare. Esprime il classico bouquet floreale, si riconoscono dapprima rosa, violetta, lampone, ribes e pesca, poi menta, pepe bianco, liquirizia e anice stellato. In bocca la trama tannico-sapida è intensa e soprattutto il tannino è duro e impattante. Chiusura balsamica.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barbaresco Riserva Rabajà,,,Bera,Piemonte,,55,Nebbiolo 100%,Brasato di lepre con riduzione di vino rosso,,,89,nd,nd,,,,,14,1,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Serraboella Riserva,,,Bera,Piemonte,,40,Nebbiolo 100%,Parmigiano Reggiano Riserva,,,89,nd,nd,,,,,14,1,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco,,,Bera,Piemonte,,30,Nebbiolo 100%,Legno 24 mesi Guanciale di vitello alle erbe aromatiche,,,89,nd,nd,,,,,14,6,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Serraboella,,,Bera,Piemonte,,35,Nebbiolo 100%,Scaloppa di vitello con asparagi trifolati,,,89,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Bera,Piemonte,,35,Nebbiolo 100%,Castelmagno,,,89,nd,nd,,,,,14,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Del Comune Di Gavi Rovereto Minaia,,,Nicola Bergaglio,Piemonte,,15,Cortese 100%,Rombo al forno con patate e carciofi,,,91,nd,nd,,,,,13,65,,Acciaio 5 mesi,,"Paglierino luccicante. Naso articolato su nettarine bianche, albicocche, succose clementine, ananas fresco, per proseguire su fiori di acacia, tiglio e camomilla, fieno e la tipica matrice gessosa. Assaggio di gran classe, fresco, sapido e duraturo, che esalta l’ampio corredo odoroso. Come ogni anno, sempre al top.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Del Comune Di Gavi Rovereto Etichetta Bianca,,,Nicola Bergaglio,Piemonte,,12,Cortese 100%,nicolabergaglio@alice,,,86,nd,nd,,,,,13,75,,Acciaio 5 mesi,,"Zuppa di stoccafisso e patate. Frazione Rovereto, 59 Località Pedaggeri 15066 Gavi (AL) T. 0143 682195 | M.it",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Cannubi Riserva,,,Bersano,Piemonte,,60,Nebbiolo 100%,Manzo brasato con funghi,,,89,nd,nd,,,,,14,3,,Legno 36 mesi,,"Carminio vivace. S’apre con la trama fruttata dei frutti di bosco, fragole pestate, confettura di prugne, amarene sciroppate, per poi virare sul balsamico: ginepro, liquirizia e tabacco dolce. La beva è morbida, durevole, con tannini e acidità ben integrati. Già godibile ma con lunghe prospettive.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barolo Badarina Riserva,,,Bersano,Piemonte,,60,Nebbiolo 100%,Civet di capriolo ai funghi,,,86,nd,nd,,,,,14,6,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Nizza Generala Riserva,,,Bersano,Piemonte,,30,Barbera 100%,Acciaio | 66 mesi sui lieviti Crostini con paté de foie gras d’anatra,,,86,nd,nd,,,,,14,40,,Legno 12 mesi,,"Maltagliati con funghi porcini. ARTUR.0 PAS DOSÉ 2015 Bianco Metodo Classico Pinot nero 100% Alc. 12,5% | € 30 | Bt. 6.600 | Ferm.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Mantico,,,Bersano,Piemonte,,33,Nebbiolo 100%,Parmigiano Reggiano Riserva,,,86,nd,nd,,,,,14,12,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Superiore Costalunga,,,Bersano,Piemonte,,12,Barbera 100%,Risotto all’isolana,,,86,nd,nd,,,,,14,290,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Margheria Riserva,,,Boasso Gabutti,Piemonte,,75,Nebbiolo 100%,Brasato di lepre con riduzione di vino rosso,,,89,nd,nd,,,,,15,1,,Acciaio 6 mesi e,,"Legno 45 mesi Granato chiaro e lucente. Calda eleganza olfattiva serralunghiana: viola e balsamicità diffuse, fragoline mature, ancora iris, sbuffi vegetali e di tabacco. Tannino vigoroso, che impegna il palato fino all’ultimo istante, in un quadro di promettente potenziale evolutivo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Del Comune Di Serralunga,,,Boasso Gabutti,Piemonte,,30,Nebbiolo 100%,Legno 30 mesi Guanciale di manzo al brandy,,,86,nd,nd,,,,,15,15,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,Boasso Gabutti,Piemonte,,25,Barbera 100%,Legno 6 mesi Capretto arrosto alle erbe aromatiche,,,86,nd,nd,,,,,15,7,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Gabutti,,,Boasso Gabutti,Piemonte,,60,Nebbiolo 100%,Legno 30 mesi Petto di germano reale al balsamico,,,86,nd,nd,,,,,15,4,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Boasso Gabutti,Piemonte,,20,Nebbiolo 100%,Legno 6 mesi Bigoli con l’anatra,,,86,nd,nd,,,,,15,6,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dolcetto D’Alba,,,Boasso Gabutti,Piemonte,,15,Dolcetto 100%,Fusilli di kamut al ragù di faraona,,,82,nd,nd,,,,,15,5,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Brunate,,,Enzo Boglietti,Piemonte,,98,Nebbiolo 100%,Guanciale di manzo in umido con polenta,,,91,nd,nd,,,,,14,2,,Legno 24 mesi,,"Timbro fruttato di prim’ordine. Definizione splendida di ciliegia e fragola macerata, arancia sanguinella, bacche e fiori passiti. Al gusto è un Brunate pieno e potente, perfetto nello sviluppo, con setale tannico sfumato e ritorni fruttati. Eccellente.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Arione,,,Enzo Boglietti,Piemonte,,98,Nebbiolo 100%,Parmigiano Reggiano Riserva,,,91,nd,nd,,,,,14,3,,Legno 24 mesi,,"Granato classico, naso molto fresco, fiorito e fruttato. L’avvio è di fiori recisi, rosa e viola, poi ribes e melagrana, ciliegia e noce moscata. Al gusto ha volume e persistenza, tannini fini e smussati e finale fruttato.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Case Nere,,,Enzo Boglietti,Piemonte,,98,Nebbiolo 100%,Gulasch di cervo con patate stufate,,,89,nd,nd,,,,,14,3,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Fossati,,,Enzo Boglietti,Piemonte,,77,Nebbiolo 100%,Cosciotto di maiale farcito,,,89,nd,nd,,,,,14,5,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Boiolo,,,Enzo Boglietti,Piemonte,,59,Nebbiolo 100%,Cinghiale in umido,,,86,nd,nd,,,,,14,4,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Del Comune Di La Morra,,,Enzo Boglietti,Piemonte,,35,Nebbiolo 100%,Ossobuco alla milanese,,,86,nd,nd,,,,,14,7,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Le Coste Di Monforte,,,Silvano Bolmida,Piemonte,,60,Nebbiolo 100%,Bra d’alpeggio,,,86,nd,nd,,,,,14,4,,Legno 24 mesi,,"Limpido e luminoso rosso granato. Naso complesso in costante evoluzione: note iniziali di torrefazione e balsamiche, che virano verso ricordi fruttati quali fragola macerata, lampone maturo e amarena. La bocca apre una godibile contrapposizione tra freschezza e tannino, che evidenzia la vigoria giovanile.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Silvano Bolmida,Piemonte,,65,Nebbiolo 100%,Brasato di lepre con riduzione di vino rosso,,,86,nd,nd,,,,,14,11,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia Vigna Dei Fantini,,,Silvano Bolmida,Piemonte,,75,Nebbiolo 100%,Stracotto d’asino,,,86,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Antica Novella,,,Silvano Bolmida,Piemonte,,26,Sauvignon 100%,Robiola di Roccaverano,,,86,nd,nd,,,,,14,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo Frales,,,Silvano Bolmida,Piemonte,,28,Nebbiolo 100%,Legno 4 mesi Beccacce allo spiedo,,,86,nd,nd,,,,,14,6,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Fara Bartön,,,Gilberto Boniperti,Piemonte,,28,Nebbiolo 70% – Vespolina 30%,Rigatoni al ragù bianco di carne,,,89,nd,nd,,,,,13,3,,Legno 15 mesi,,"Rosso granato con filigrana carminio. Inizialmente riservato nei profumi che lentamente si esprimono con ricordi di frutta rossa, fiori, pepe bianco e tabacco, tutto avvolto da erbe aromatiche. L’assaggio si propone decisamente sapido, tannino tenue ma presente, delicata struttura.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colline Novaresi Nebbiolo Carlin Ii,,,Gilberto Boniperti,Piemonte,,15,Nebbiolo 100%,Salame di Varzi,,,82,nd,nd,,,,,13,8,,Acciaio 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Dogma Brut Nature Blanc De Noirs,,,Borgo Maragliano,Piemonte,,32,Pinot nero 100%,Tortelli di branzino con salsa d’astice,,,91,nd,nd,,,,,13,8,,Acciaio 8 mesi,,"48 mesi sui lieviti All’insegna della piacevolezza da subito: invitanti sfumature d’oro, sbuffi tropicali di mango e generose dolcezze alla susina. È il sorso conquistare, per struttura ampia ma vivace, una morbidezza di sapiente misura che lascia esprimere il carattere del vino: una sapidità spiccata, precisa, appagante.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Alta Langa Brut Francesco Galliano Blanc De Blancs,,,Borgo Maragliano,Piemonte,,24,Chardonnay 100%,32 mesi sui lieviti Totani ripieni con salsa mediterranea,,,89,nd,nd,,,,,13,28,,Acciaio 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2024,,Cuvée Germana Beltrame Editione Iv Brut Nature,,,Borgo Maragliano,Piemonte,,33,Chardonnay 100%,36 mesi sui lieviti Rotolo di tacchino alle mele ed erbe aromatiche,,,89,nd,nd,,,,,13,3,,Acciaio 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Federico Galliano Brut Nature,,,Borgo Maragliano,Piemonte,,33,Riesling renano 100%,Seppie ripiene su crema di ceci,,,89,nd,nd,,,,,13,3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Giuseppe Galliano Brut Nature,,,Borgo Maragliano,Piemonte,,27,Pinot nero 80% – Chardonnay 20%,39 mesi sui lieviti Crostini con baccalà mantecato,,,86,nd,nd,,,,,13,22,,Acciaio 7 mesi,,,,Italy,,,
